id,key,value,type
26489049,highway,residential,regular
26489049,name,photo,source
26494613,name,Kingaroy Road,regular
26494613,source,yahoo,regular
26494613,highway,residential,regular
26494613,name,photo,source
26539087,ref,C404,regular
26539087,name,Cameron Street,regular
26539087,lanes,1,regular
26539087,oneway,yes,regular
26539087,highway,secondary,regular
26541162,name,Ernst Wanke Road Off Ramp,regular
26541162,layer,1,regular
26541162,bridge,yes,regular
26541162,oneway,yes,regular
26541162,highway,motorway_link,regular
26541162,surface,asphalt,regular
26564460,name,Building 42,regular
26564460,building,university,regular
26564460,description,RMIT University,regular
26564460,building_number,42,regular
26584059,highway,residential,regular
26584059,junction,roundabout,regular
26584059,source,GPS,regular
26598542,foot,yes,regular
26598542,layer,1,regular
26598542,bridge,yes,regular
26598542,bicycle,yes,regular
26598542,highway,path,regular
26598542,surface,concrete,regular
26622641,foot,yes,regular
26622641,name,Hannah Pascoe Drive,regular
26622641,access,yes,regular
26622641,oneway,no,regular
26622641,source,nearmap,regular
26622641,bicycle,yes,regular
26622641,highway,residential,regular
26622641,surface,asphalt,regular
26622641,cycleway,no,regular
26622641,maxspeed,50,regular
26622641,sidewalk,right,regular
26622641,name,survey,source
26622641,source,default residential speed limit in Australia,maxspeed
26741752,name,Harcourt Road,regular
26741752,oneway,yes,regular
26741752,highway,tertiary,regular
26741752,surface,asphalt,regular
26741752,maxspeed,70,regular
26744267,name,Merton Street,regular
26744267,highway,tertiary,regular
26744267,cycleway,lane,regular
26763619,name,Rotherwood Avenue,regular
26763619,highway,residential,regular
26787151,access,private,regular
26787151,source,yahoo,regular
26787151,amenity,parking,regular
26787151,created_by,Potlatch 0.10b,regular
26808797,name,Buldah Street,regular
26808797,highway,residential,regular
26833736,highway,service,regular
26833736,service,driveway,regular
26946999,layer,1,regular
26946999,amenity,parking,regular
26993348,lanes,1,regular
26993348,oneway,yes,regular
26993348,source,survey,regular
26993348,highway,primary_link,regular
27087502,name,Matlock Road,regular
27087502,source,nearmap,regular
27087502,highway,residential,regular
27087502,surface,asphalt,regular
27087502,maxspeed,50,regular
27152091,name,Bayswater Secondary College,regular
27152091,layer,-2,regular
27152091,amenity,school,regular
27152091,created_by,Potlatch 0.10f,regular
27187162,oneway,yes,regular
27187162,highway,service,regular
27187162,service,parking_aisle,regular
27209879,name,St Peter's College,regular
27209879,amenity,school,regular
27209879,website,http://www.stpeters.vic.edu.au/,regular
27241577,name,Chartwell Drive,regular
27241577,highway,residential,regular
27278799,foot,yes,regular
27278799,source,survey,regular
27278799,bicycle,yes,regular
27278799,highway,cycleway,regular
27278799,cycleway,track,regular
27373020,highway,service,regular
27373020,created_by,Potlatch 0.10c,regular
27426308,foot,yes,regular
27426308,bicycle,yes,regular
27426308,highway,cycleway,regular
27426308,cycleway,track,regular
27448186,name,Delta Avenue,regular
27448186,highway,residential,regular
27478682,name,Somerton Road Service Road,regular
27478682,oneway,yes,regular
27478682,highway,unclassified,regular
27506723,foot,yes,regular
27506723,source,nearmap,regular
27506723,highway,footway,regular
27509775,foot,yes,regular
27509775,bicycle,yes,regular
27509775,highway,cycleway,regular
27509775,cycleway,track,regular
27526886,name,Belgrave - Hallam Road Off Ramp,regular
27526886,oneway,yes,regular
27526886,highway,motorway_link,regular
27551819,name,O'Grady Street,regular
27551819,highway,residential,regular
27556963,foot,yes,regular
27556963,source,survey,regular
27556963,highway,footway,regular
27577450,name,Tullamarine Tennis Club,regular
27577450,sport,tennis,regular
27577450,source,yahoo,regular
27577450,leisure,pitch,regular
27592113,name,Kipling Street,regular
27592113,highway,residential,regular
27612955,highway,residential,regular
27612955,maxspeed,50,regular
27612955,name,Lind Avenue,regular
27614424,source,survey,regular
27614424,amenity,parking,regular
27630167,name,Chasleton Avenue,regular
27630167,highway,residential,regular
27650365,name,Western Freeway Onramp,regular
27650365,lanes,1,regular
27650365,oneway,yes,regular
27650365,bicycle,yes,regular
27650365,highway,motorway_link,regular
27650365,surface,asphalt,regular
27650365,ref,M8,destination
27704668,name,Victoria Street,regular
27704668,gauge,1435,regular
27704668,oneway,yes,regular
27704668,railway,tram,regular
27704668,voltage,600,regular
27704668,frequency,0,regular
27704668,electrified,contact_line,regular
27727648,highway,service,regular
27736296,name,Grand Boulevard,regular
27736296,source,yahoo,regular
27736296,highway,residential,regular
27736296,maxspeed,50,regular
27749314,name,Lytton Street,regular
27749314,highway,residential,regular
27750440,name,Carrington Street,regular
27750440,highway,residential,regular
27766243,name,Malakoff Street,regular
27766243,source,yahoo,regular
27766243,highway,residential,regular
27766243,name,Collins 1936,source
27772087,highway,residential,regular
27772087,maxspeed,50,regular
27772087,name,Budds Street,regular
27772087,surface,paved,regular
27785201,name,Cosham Street,regular
27785201,highway,residential,regular
27791097,name,Ercildoune Street,regular
27791097,source,nearmap,regular
27791097,highway,residential,regular
27828397,foot,yes,regular
27828397,name,Capital City Trail,regular
27828397,bicycle,dismount,regular
27828397,highway,cycleway,regular
27828397,surface,asphalt,regular
27832573,name,Kirwana Grove,regular
27832573,source,survey,regular
27832573,highway,residential,regular
27856143,name,Mitford Place,regular
27856143,highway,residential,regular
27859318,name,Stanton Street,regular
27859318,highway,residential,regular
27877276,name,Belgrave Line,regular
27877276,gauge,1600,regular
27877276,railway,rail,regular
27877276,voltage,1500,regular
27877276,frequency,0,regular
27877276,electrified,contact_line,regular
27904428,name,Smith Street,regular
27904428,highway,tertiary,regular
27904428,name,MMBW,source
27904428,maxspeed,default residential speed limit in Australia,source
27925999,highway,residential,regular
27925999,maxspeed,50,regular
27925999,name,Barnard Grove,regular
27932006,source,yahoo,regular
27932006,highway,service,regular
27945051,name,Davis Street,regular
27945051,highway,residential,regular
27945331,source,knowledge,regular
27945331,amenity,parking,regular
27948869,name,Kerr Avenue,regular
27948869,highway,residential,regular
28010725,name,Fox Court,regular
28010725,highway,residential,regular
28039275,name,RomneyClose,regular
28039275,highway,residential,regular
28040994,name,Glenauburn Road,regular
28040994,source,yahoo,regular
28040994,highway,residential,regular
28044947,name,James Street,regular
28044947,source,yahoo,regular
28044947,highway,residential,regular
28061076,name,Moor Street,regular
28061076,source,MMBW,regular
28061076,highway,residential,regular
28063740,name,St Peter's Parish Centre,regular
28063740,fixme,"Think this is the P.Centre, not sure",regular
28063740,source,yahoo,regular
28063740,building,yes,regular
28063740,name,survey,source
28065189,name,Centreway,regular
28065189,oneway,-1,regular
28065189,source,yahoo,regular
28065189,highway,residential,regular
28065189,name,survey,source
28082638,name,Twisden Road,regular
28082638,source,MMBW,regular
28082638,highway,residential,regular
28084984,name,Roper Street,regular
28084984,highway,unclassified,regular
28084984,created_by,Potlatch 0.10e,regular
28087855,source,yahoo,regular
28087855,highway,service,regular
28087855,service,parking_aisle,regular
28087855,created_by,Potlatch 0.10e,regular
28119053,highway,residential,regular
28138494,name,Trevally Close,regular
28138494,note,Local Traffic Area,regular
28138494,highway,residential,regular
28138494,surface,asphalt,regular
28138494,maxspeed,40,regular
28140232,highway,residential,regular
28140232,maxspeed,50,regular
28140232,name,Rennie Street,regular
28140232,source,MMBW,regular
28165004,name,Silver Street,regular
28165004,source,survey,regular
28165004,highway,residential,regular
28184356,name,Albert Street,regular
28184356,source,MMBW,regular
28184356,highway,residential,regular
28185364,highway,residential,regular
28185364,maxspeed,50,regular
28185364,name,Harold Street,regular
28185364,source,"MMBW,nearmap",regular
28186177,name,Overton Lea Boulevard,regular
28186177,oneway,yes,regular
28186177,highway,tertiary,regular
28189160,name,Smith Road,regular
28189160,lanes,2,regular
28189160,highway,residential,regular
28189160,surface,paved,regular
28206250,name,Landen Place,regular
28206250,source,Yahoo,regular
28206250,highway,residential,regular
28206250,name,photo,source
28220876,name,Chapman Street,regular
28220876,highway,residential,regular
28222889,name,Jedda Court,regular
28222889,highway,residential,regular
28223842,name,Ramsay Avenue,regular
28223842,source,MMBW,regular
28223842,highway,residential,regular
28224625,oneway,yes,regular
28224625,highway,tertiary_link,regular
28225471,name,Phillips Crescent,regular
28225471,oneway,no,regular
28225471,highway,residential,regular
28225471,surface,asphalt,regular
28225471,maxspeed,50,regular
28239349,name,Champion Street,regular
28239349,source,MMBW,regular
28239349,highway,residential,regular
28241672,name,Browning Street,regular
28241672,highway,residential,regular
28242235,name,Summerhill Park Drive,regular
28242235,highway,residential,regular
28256804,name,Davey Avenue,regular
28256804,source,MMBW,regular
28256804,highway,residential,regular
28257397,name,The Briars,regular
28257397,highway,residential,regular
28277213,name,Karin Court,regular
28277213,highway,residential,regular
28296564,name,Garnet Street,regular
28296564,source,MMBW,regular
28296564,highway,residential,regular
28316091,name,Boyne Street,regular
28316091,source,MMBW,regular
28316091,highway,residential,regular
28316875,name,Como Close,regular
28316875,highway,residential,regular
28317632,foot,yes,regular
28317632,layer,1,regular
28317632,bridge,yes,regular
28317632,bicycle,yes,regular
28317632,highway,footway,regular
28338972,name,Winifred Street,regular
28338972,source,MMBW,regular
28338972,highway,residential,regular
28355812,highway,residential,regular
28355812,lanes,2,regular
28355812,name,Spencer Road,regular
28355812,source,MMBW,regular
28355812,surface,paved,regular
28356827,name,Palmerston Street,regular
28356827,lanes,2,regular
28356827,source,MMBW,regular
28356827,highway,residential,regular
28356827,surface,paved,regular
28360625,highway,service,regular
28376260,gauge,1600,regular
28376260,railway,rail,regular
28376260,service,siding,regular
28376260,voltage,1500,regular
28376260,frequency,0,regular
28376260,electrified,contact_line,regular
28393571,name,Adelaide Street,regular
