id,key,value,type 
2614291762,building,yes,regular
2614291762,city,Mulgrave,addr
2614291762,street,Anzed Court,addr
2614291762,suburb,Mulgrave,addr
2614291762,postcode,3170,addr
2614291762,housenumber,5/7,addr
2614453245,highway,traffic_signals,regular
2614490974,highway,traffic_signals,regular
2615604231,source,survey,regular
2615604231,building,yes,regular
2615604231,city,Mount Waverley,addr
2615604231,street,Talbot Road,addr
2615604231,suburb,Mount Waverley,addr
2615604231,country,AU,addr
2615604231,postcode,3149,addr
2615604231,housenumber,62,addr
2615904945,highway,traffic_signals,regular
2621712879,street,Bates Street,addr
2621712879,housenumber,20,addr
2623008561,shop,convenience,regular
2624187179,street,Central Park Road,addr
2624187179,housenumber,33,addr
2624733939,source,survey,regular
2624733939,street,Manning Road,addr
2624733939,housenumber,29,addr
2632102295,source,survey,regular
2632102295,building,yes,regular
2632102295,city,Glen Waverley,addr
2632102295,state,Victoria,addr
2632102295,street,Joyce Avenue,addr
2632102295,suburb,Glen Waverley,addr
2632102295,country,AU,addr
2632102295,postcode,3150,addr
2632102295,housenumber,46,addr
2632136912,source,survey,regular
2632136912,building,yes,regular
2632136912,city,Glen Waverley,addr
2632136912,street,Dion Road,addr
2632136912,suburb,Glen Waverley,addr
2632136912,postcode,3150,addr
2632136912,housenumber,31,addr
2632897281,source,survey,regular
2632897281,building,yes,regular
2632897281,city,Mount Waverley,addr
2632897281,street,Cameron Street,addr
2632897281,suburb,Mount Waverley,addr
2632897281,postcode,3149,addr
2632897281,housenumber,6,addr
2639441351,amenity,bench,regular
2640315298,source,survey,regular
2640315298,street,Turner Street,addr
2640315298,date,2014-01-21,survey
2640315298,housenumber,21,addr
2642113436,fuel,electric,regular
2642113436,amenity,bbq,regular
2645164769,source,survey,regular
2645164769,building,yes,regular
2645164769,city,Mount Waverley,addr
2645164769,state,VIC,addr
2645164769,street,Albert Street,addr
2645164769,suburb,Mount Waverley,addr
2645164769,country,AU,addr
2645164769,postcode,3149,addr
2645164769,housenumber,29,addr
2646549776,amenity,bbq,regular
2649055200,foot,yes,regular
2649055200,barrier,cycle_barrier,regular
2649055200,bicycle,yes,regular
2649055200,maxwidth,0.3 m,regular
2655268186,traffic_calming,choker,regular
2657962784,barrier,gate,regular
2662510322,traffic_calming,hump,regular
2662841147,traffic_calming,hump,regular
2668165284,traffic_calming,hump,regular
2669723704,source,survey,regular
2669723704,building,yes,regular
2669723704,city,Glen Waverley,addr
2669723704,state,VIC,addr
2669723704,street,Diosma Drive,addr
2669723704,suburb,Glen Waverley,addr
2669723704,country,AU,addr
2669723704,postcode,3150,addr
2669723704,housenumber,1-2/30,addr
2669748906,source,survey,regular
2669748906,building,yes,regular
2669748906,city,Glen Waverley,addr
2669748906,state,VIC,addr
2669748906,street,Diosma Drive,addr
2669748906,suburb,Glen Waverley,addr
2669748906,country,AU,addr
2669748906,postcode,3150,addr
2669748906,housenumber,31,addr
2670896717,source,survey,regular
2670896717,leisure,picnic_table,regular
2671136598,amenity,bench,regular
2672051452,amenity,bench,regular
2672754498,street,Somerset Street,addr
2672754498,date,2014-02-15,survey
2672754498,housenumber,1-15/27,addr
2672754915,street,Belgium Avenue,addr
2672754915,date,2014-02-15,survey
2672754915,housenumber,25a,addr
2672755333,city,Abbotsford,addr
2672755333,street,Church Street,addr
2672755333,date,2014-02-15,survey
2672755333,housenumber,4,addr
2672755491,street,Lincoln Street,addr
2672755491,date,2014-02-15,survey
2672755491,housenumber,73,addr
2674264817,source,survey,regular
2674264817,city,Oakleigh South,addr
2674264817,street,Delia Street,addr
2674264817,postcode,3167,addr
2674264817,housenumber,26,addr
2674285309,source,survey,regular
2674285309,city,Bentleigh East,addr
2674285309,street,Kennedy Street,addr
2674285309,postcode,3165,addr
2674285309,housenumber,69,addr
2674560079,source,survey,regular
2674560079,building,yes,regular
2674560079,city,Glen Waverley,addr
2674560079,street,Ranfurlie Drive,addr
2674560079,suburb,Glen Waverley,addr
2674560079,postcode,3150,addr
2674560079,housenumber,30,addr
2678593721,street,Hotham Street,addr
2678593721,date,2014-02-16,survey
2678593721,housenumber,24,addr
2678597481,street,Butler Street,addr
2678597481,date,2014-02-16,survey
2678597481,housenumber,52,addr
2682666736,source,survey,regular
2682666736,street,Coventry Street,addr
2682666736,housenumber,217,addr
2683087828,source,survey,regular
2683087828,building,yes,regular
2683087828,city,Clayton,addr
2683087828,state,Victoria,addr
2683087828,street,Marshall Avenue,addr
2683087828,suburb,Clayton,addr
2683087828,country,AU,addr
2683087828,postcode,3168,addr
2683087828,housenumber,1/71,addr
2683124862,source,survey,regular
2683124862,building,yes,regular
2683124862,city,Clayton,addr
2683124862,state,Victoria,addr
2683124862,street,Beddoe Avenue,addr
2683124862,suburb,Clayton,addr
2683124862,country,AU,addr
2683124862,postcode,3168,addr
2683124862,housenumber,51,addr
2688005566,street,Perry Street,addr
2688005566,date,2014-02-17,survey
2688005566,housenumber,120a,addr
2689429829,source,survey,regular
2689429829,building,yes,regular
2689429829,city,Glen Waverley,addr
2689429829,state,Victoria,addr
2689429829,street,Victoria Avenue,addr
2689429829,suburb,Glen Waverley,addr
2689429829,country,AU,addr
2689429829,postcode,3150,addr
2689429829,housenumber,9,addr
2690765047,city,Frankston,addr
2690765047,street,Shaftesbury Street,addr
2690765047,postcode,3199,addr
2690765047,housenumber,9,addr
2692567670,ref,VPT-06A,regular
2692567670,amenity,vending_machine,regular
2692567670,vending,parking_tickets,regular
2694389753,street,Vere Street,addr
2694389753,date,2014-02-17,survey
2694389753,housenumber,175,addr
2694390099,amenity,bench,regular
2699195552,street,Madden Grove,addr
2699195552,housenumber,98,addr
2699912752,bus,yes,regular
2699912752,name,Epping Plaza Shopping Centre,regular
2699912752,highway,bus_stop,regular
2699912752,network,PTV - Metropolitan Buses,regular
2699912752,ptv,46615,ref
2699912752,shelter,yes,regular
2699912752,operator,Dysons,regular
2699912752,route_ref,357;358,regular
2699912752,not_served_by,555;556;569;901,regular
2699912752,public_transport,platform,regular
2701086300,amenity,waste_basket,regular
2702166276,name,Temple Hills Medical Centre,regular
2702166276,phone,+61 3 9842 9911,regular
2702166276,amenity,doctors,regular
2702166276,website,http://www.templehillsmedical.com.au/,regular
2702166276,city,Doncaster East,addr
2702166276,wheelchair,yes,regular
2702166276,street,Devlaw Drive,addr
2702166276,postcode,3109,addr
2702166276,housenumber,2,addr
2706772103,source,survey,regular
2706772103,city,Oakleigh South,addr
2706772103,street,Picadilly Street,addr
2706772103,postcode,3167,addr
2706772103,housenumber,33,addr
2706780551,source,survey,regular
2706780551,city,Oakleigh South,addr
2706780551,street,Taunton Avenue,addr
2706780551,postcode,3167,addr
2706780551,housenumber,34,addr
2707944754,amenity,waste_basket,regular
2710583895,name,Kinder,regular
2710583895,amenity,kindergarten,regular
2713476613,amenity,bench,regular
2713511802,amenity,waste_basket,regular
2713745800,traffic_calming,hump,regular
2716552110,source,survey,regular
2716552110,building,yes,regular
2716552110,city,Glen Waverley,addr
2716552110,state,VIC,addr
2716552110,street,Mannering Drive,addr
2716552110,suburb,Glen Waverley,addr
2716552110,country,AU,addr
2716552110,postcode,3150,addr
2716552110,housenumber,16,addr
2716836731,source,survey,regular
2716836731,building,yes,regular
2716836731,city,Glen Waverley,addr
2716836731,state,Victoria,addr
2716836731,street,Watsons Road,addr
2716836731,suburb,Glen Waverley,addr
2716836731,country,AU,addr
2716836731,postcode,3150,addr
2716836731,housenumber,13,addr
2716837440,source,survey,regular
2716837440,building,yes,regular
2716837440,city,Glen Waverley,addr
2716837440,state,Victoria,addr
2716837440,street,Watsons Road,addr
2716837440,suburb,Glen Waverley,addr
2716837440,country,AU,addr
2716837440,postcode,3150,addr
2716837440,housenumber,68,addr
2735583369,barrier,gate,regular
2747401932,name,Bellarine Estate,regular
2747401932,tourism,winery,regular
2760171524,amenity,vending_machine,regular
2760171524,vending,drinks,regular
2766191198,amenity,drinking_water,regular
2784967275,natural,tree,regular
2790054621,barrier,gate,regular
2792015020,amenity,telephone,regular
2792015020,operator,Telstra,regular
2810133132,building,yes,regular
2810133132,city,Wantirna South,addr
2810133132,street,Arthur Street,addr
2810133132,postcode,3152,addr
2810133132,housenumber,19,addr
2812642870,ref,PRT506,regular
2812642870,source,survey,regular
2812642870,highway,emergency_access_point,regular
2812642870,emergency_telephone_code,000,regular
2813159882,natural,tree,regular
2820069804,building,yes,regular
2820069804,street,Lanoma Court,addr
2820069804,housenumber,2,addr
2823946125,ref,2696,regular
2823946125,name,Oxford Drive,regular
2823946125,highway,bus_stop,regular
2825639983,ref,42277,regular
2825639983,name,Carrick Drive,regular
2825639983,highway,bus_stop,regular
2830636573,building,house,regular
2830636573,street,Plume Street,addr
2830636573,postcode,3214,addr
2830636573,housenumber,1/98,addr
2830734304,name,Moon Dog Brewery,regular
2830734304,craft,brewery,regular
2830734304,amenity,pub,regular
2830734304,city,Abbotsford,addr
2830734304,street,Duke Street,addr
2830734304,microbrewery,yes,regular
2830734304,opening_hours,Th-Fr 16:00-23:00; Sa 12:00-23:00,regular
2830734304,housenumber,17,addr
2850544183,highway,crossing,regular
2850585022,traffic_calming,hump,regular
2855013513,natural,tree,regular
2869468014,building,yes,regular
2869468014,city,Wantirna South,addr
2869468014,street,Coleman Road,addr
2869468014,postcode,3152,addr
2869468014,housenumber,2/65,addr
2869498397,building,yes,regular
2869498397,city,Wantirna South,addr
2869498397,street,Tilba Place,addr
2869498397,postcode,3152,addr
2869498397,housenumber,4,addr
2875497283,building,yes,regular
2875497283,city,Wantirna South,addr
2875497283,street,Somerset Street,addr
2875497283,postcode,3152,addr
2875497283,housenumber,42,addr
2881781857,traffic_calming,hump,regular
2888364458,street,Neilsen Crescent,addr
2888364458,housenumber,41,addr
2888500884,highway,crossing,regular
2894386991,street,Punt Road,addr
2894386991,housenumber,539,addr
2895396247,leisure,fitness_station,regular
2900941170,street,Ashbrook Circuit,addr
2900941170,housenumber,51,addr
2903627434,street,Lennox Crescent,addr
2903627434,housenumber,14,addr
2905116836,street,Clough Parade,addr
2905116836,housenumber,40,addr
2905756420,traffic_calming,hump,regular
2910724797,name,Rebecca Reserve,regular
2910724797,leisure,playground,regular
2910837087,name,Whittington/Freedom,regular
2910837087,leisure,playground,regular
2912304560,traffic_calming,table,regular
2917052057,street,Ayr Street,addr
2917052057,housenumber,11,addr
2918406752,street,Settlement Road,addr
2918406752,housenumber,109,addr
2920182523,street,Wood Street,addr
2920182523,housenumber,14,addr
2921315866,fuel,electric,regular
2921315866,amenity,bbq,regular
2925458159,barrier,gate,regular
2926008963,highway,crossing,regular
2926856232,traffic_calming,table,regular
2927452506,natural,tree,regular
2927697223,name,AB WOOD RESERVE TOILET BLOCK,regular
2927697223,amenity,toilets,regular
2933009008,name,Everest Cafe,regular
2933009008,amenity,cafe,regular
2933009008,cuisine,ice_cream,regular
2933009008,opening_hours,"Mo-Fr 08:30-14:00; Sa,Su 08:00-14:00",regular
2941320339,natural,tree,regular
2941322735,natural,tree,regular
2941442610,street,High Street,addr
2941442610,housenumber,660,addr
2941596464,natural,tree,regular
2945164619,street,Lunette Avenue,addr
2945164619,housenumber,5,addr
2951795375,natural,tree,regular
2959484990,street,High Street,addr
2959484990,postcode,3073,addr
2959484990,housenumber,1091,addr
2960946889,street,Macquarie Drive,addr
2960946889,housenumber,28,addr
2962219899,street,Darlington Parade,addr
2962219899,date,2014-02-24,survey
2962219899,housenumber,9,addr
2963956869,tourism,hotel,regular
2963956869,street,Sydney Road,addr
2963956869,housenumber,502,addr
2963998264,street,Nicholson Street,addr
2963998264,date,2014-02-16,survey
2963998264,housenumber,51,addr
2967037091,street,Church Street,addr
2967037091,date,2014-02-16,survey
2967037091,housenumber,49,addr
2967082372,city,Somerton,addr
2967082372,state,Victoria,addr
2967082372,street,Fleet Street,addr
2967082372,country,AU,addr
2967082372,postcode,3062,addr
2967082372,housenumber,26,addr
2967254150,name,Foster's Group Australia,regular
2967254150,date,2014-02-22,survey
2984024364,amenity,parking,regular
2987161412,street,Symon Crescent,addr
2987161412,housenumber,4,addr
2988706031,natural,tree,regular
2990649374,name,Ascot Vale Franchise Post Office,regular
2990649374,phone,13 13 18,regular
2990649374,amenity,post_office,regular
2990649374,operator,Franchisee,regular
2990649374,city,Ascot Vale,addr
2990649374,street,Union Road,addr
2990649374,postcode,3032,addr
2990649374,housenumber,200,addr
3003930233,amenity,parking,regular
3007980734,note,Home team,regular
3007980734,amenity,shelter,regular
3008339541,ele,799,regular
3008339541,name,Mount Myrtalia,regular
3008339541,natural,peak,regular
3020492221,name,Half Moon Bay,regular
3020492221,natural,bay,regular
3027079869,source,Vicmap,regular
3027079869,building,yes,regular
3027079869,city,Melbourne,addr
3027079869,state,Victoria,addr
3027079869,street,Metropolitan Avenue,addr
3027079869,suburb,Nunawading,addr
3027079869,country,AU,addr
3027079869,postcode,3131,addr
3027079869,housenumber,40,addr
3028916142,highway,turning_circle,regular
3036503940,street,Elizabeth Court,addr
3036503940,housenumber,5,addr
3036648248,street,Ramleh Road,addr
3036648248,housenumber,2A,addr
3040915697,street,Dorothea Court,addr
3040915697,housenumber,9,addr
3041000054,street,Cabernet Crescent,addr
3041000054,housenumber,56,addr
3046809623,power,pole,regular
3047681452,amenity,waste_basket,regular
3048298785,power,pole,regular
3048475749,power,pole,regular
3048517855,power,pole,regular
3051341907,power,pole,regular
3054652718,power,pole,regular
3054951387,power,pole,regular
3056976058,power,pole,regular
3058248910,power,pole,regular
3060377126,power,pole,regular
3060646600,name,Inside the plaza,regular
3060646600,amenity,toilets,regular
3067939940,power,pole,regular
3067983676,power,pole,regular
3068137051,name,Pet Stock,regular
3068137051,shop,pet,regular
3068137051,website,www.petstock.com.au,regular
3069523695,power,pole,regular
3069835361,power,pole,regular
3071291456,power,pole,regular
3072782835,power,pole,regular
3072830318,power,pole,regular
3073046430,power,pole,regular
3079624616,power,pole,regular
3081502969,power,pole,regular
3082153685,power,pole,regular
3084108283,power,pole,regular
3084259685,power,pole,regular
3088468821,power,pole,regular
3088493391,power,pole,regular
3088929512,name,Urban Alice,regular
3088929512,phone,0401 857 724,regular
3088929512,amenity,cafe,regular
3088929512,cuisine,Saturday Lunch Style.,regular
3088929512,building,yes,regular
3088929512,street,High Street,addr
3088929512,suburb,Northcote,addr
3088929512,postcode,3070,addr
3088929512,internet_access,yes,regular
3088929512,housenumber,213,addr
3088929512,fee,no,internet_access
3093418406,power,pole,regular
3114614709,barrier,gate,regular
3118083573,highway,traffic_signals,regular
3143463159,highway,turning_circle,regular
3144541429,name,Minerva Road,regular
3144541429,highway,bus_stop,regular
3144541429,local_ref,30233,regular
3145287735,building,yes,regular
3145287735,street,Boileau Street,addr
3145287735,housenumber,1,addr
3146785915,building,yes,regular
3146785915,city,Wantirna South,addr
3146785915,street,Paul Avenue,addr
3146785915,postcode,3152,addr
3146785915,housenumber,15,addr
3148629929,name,Sagi Bar,regular
3148629929,amenity,bar,regular
3153571600,street,Beenak Street,addr
3153571600,housenumber,12,addr
3153688487,source,survey,regular
3153688487,amenity,bicycle_parking,regular
3153688487,capacity,28,regular
3155783294,power,pole,regular
3155801865,power,pole,regular
3157347215,power,pole,regular
3160918032,name,Library Parking,regular
3160918032,amenity,parking,regular
3160918032,surface,asphalt,regular
3160918032,capacity,20,regular
3160918032,operator,Stonnington,regular
3162734905,power,pole,regular
3163743038,power,pole,regular
3164032072,barrier,gate,regular
3164131104,power,pole,regular
3165867291,power,pole,regular
3166099461,power,pole,regular
3166130579,power,pole,regular
3168357275,power,pole,regular
3183962629,building,yes,regular
3183962629,city,Lilydale,addr
3183962629,state,Victoria,addr
3183962629,street,Cave Hill Industrial Gardens,addr
3183962629,country,AU,addr
3183962629,postcode,3140,addr
3183962629,housenumber,31/70,addr
3184268553,highway,bus_stop,regular
3199566105,city,Brooklyn,addr
3199566105,street,Cawley Road,addr
3199566105,postcode,3012,addr
3199566105,housenumber,34–40,addr
3221779704,traffic_calming,hump,regular
3222795734,fuel,electric,regular
3222795734,amenity,bbq,regular
3222795734,covered,no,regular
3223129106,amenity,bench,regular
3223129106,backrest,yes,regular
3229004809,city,Essendon,addr
3229004809,state,Victoria,addr
3229004809,street,Lyttle Avenue,addr
3229004809,country,AU,addr
3229004809,postcode,3040,addr
3229004809,housenumber,6,addr
3236265749,traffic_calming,hump,regular
3254759745,highway,crossing,regular
3259791725,bicycle,yes,regular
3259791725,button_operated,yes,regular
3259791725,crossing,traffic_signals,regular
3259791725,highway,traffic_signals,regular
3259791725,sound,yes,traffic_signals
3261290564,power,pole,regular
3264388587,entrance,main,regular
3266614265,amenity,drinking_water,regular
3271359784,highway,traffic_signals,regular
3271382232,name,Coles Express,regular
3271382232,shop,convenience,regular
3271382232,website,www.colesexpress.com.au,regular
3272367413,source,survey,regular
3272367413,building,yes,regular
3272367413,city,Wantirna South,addr
3272367413,street,Jade Court,addr
3272367413,suburb,Wantirna South,addr
3272367413,postcode,3152,addr
3272367413,housenumber,2,addr
3273963079,entrance,main,regular
3274108574,entrance,main,regular
3274407925,building,house,regular
3274407925,city,Melbourne,addr
3274407925,state,Victoria,addr
3274407925,street,Whitehorse Road,addr
3274407925,suburb,Surrey Hills,addr
3274407925,country,AU,addr
3274407925,postcode,3131,addr
3274407925,housenumber,537,addr
3278025991,building,yes,regular
3278025991,street,Newhaven Road,addr
3278025991,suburb,Burwood East,addr
3278025991,housenumber,36,addr
3279532749,barrier,gate,regular
3283741826,name,Subway,regular
3283741826,amenity,fast_food,regular
3283741826,cuisine,sandwich,regular
3283741826,website,www.subway.com.au,regular
3284695399,highway,traffic_signals,regular
3287454586,source,survey,regular
3287454586,city,Wantirna South,addr
3287454586,state,VIC,addr
3287454586,street,Freemantle Drive,addr
3287454586,suburb,Wantirna South,addr
3287454586,country,AU,addr
3287454586,postcode,3152,addr
3287454586,housenumber,19,addr
3289931382,highway,crossing,regular
3291770965,highway,traffic_signals,regular
3293340265,highway,traffic_signals,regular
3295940857,highway,crossing,regular
3295982908,highway,traffic_signals,regular
3297665884,source,survey,regular
3297665884,building,yes,regular
3297665884,city,Wantirna South,addr
3297665884,street,Renou Road,addr
3297665884,suburb,Wantirna South,addr
3297665884,postcode,3152,addr
3297665884,housenumber,96,addr
3299929232,building,yes,regular
3299929232,street,Warrigal Road,addr
3299929232,suburb,Ashburton,addr
3299929232,housenumber,430,addr
3301666276,power,pole,regular
3301688974,source,survey,regular
3301688974,building,yes,regular
3301688974,city,Glen Waverley,addr
3301688974,street,Stanton Court,addr
3301688974,suburb,Glen Waverley,addr
3301688974,country,AU,addr
3301688974,postcode,3150,addr
3301688974,housenumber,12,addr
3301714784,power,pole,regular
3303486063,source,survey,regular
3303486063,building,yes,regular
3303486063,city,Glen Waverley,addr
3303486063,street,Brazilia Drive,addr
3303486063,suburb,Glen Waverley,addr
3303486063,postcode,3150,addr
3303486063,housenumber,36,addr
3303666865,power,pole,regular
3305115210,power,pole,regular
3305128464,source,survey,regular
3305128464,building,yes,regular
3305128464,city,Melbourne,addr
3305128464,street,Wellington Road,addr
3305128464,suburb,Clayton,addr
3305128464,postcode,3168,addr
3305128464,housenumber,1-15/78-80,addr
3306744263,power,pole,regular
3313134382,highway,traffic_signals,regular
3315765612,source,survey,regular
3315765612,building,yes,regular
3315765612,city,Glen Waverley,addr
3315765612,state,Victoria,addr
3315765612,street,The Outlook,addr
3315765612,suburb,Glen Waverley,addr
3315765612,country,AU,addr
3315765612,postcode,3150,addr
3315765612,housenumber,1/40,addr
3316159894,source,survey,regular
3316159894,building,yes,regular
3316159894,city,Glen Waverley,addr
3316159894,state,VIC,addr
3316159894,street,Snowden Drive,addr
3316159894,suburb,Glen Waverley,addr
3316159894,country,AU,addr
3316159894,postcode,3150,addr
3316159894,housenumber,11,addr
3316160194,source,survey,regular
3316160194,building,yes,regular
3316160194,city,Glen Waverley,addr
3316160194,state,VIC,addr
3316160194,street,Snowden Drive,addr
3316160194,suburb,Glen Waverley,addr
3316160194,country,AU,addr
3316160194,postcode,3150,addr
3316160194,housenumber,5,addr
3317846707,natural,tree,regular
3319631674,source,survey,regular
3319631674,building,yes,regular
3319631674,city,Glen Waverley,addr
3319631674,state,VIC,addr
3319631674,street,Olinda Street,addr
3319631674,suburb,Glen Waverley,addr
3319631674,country,AU,addr
3319631674,postcode,3150,addr
3319631674,housenumber,11,addr
3320092517,source,survey,regular
3320092517,building,yes,regular
3320092517,city,Glen Waverley,addr
3320092517,state,Victoria,addr
3320092517,street,Tobias Avenue,addr
3320092517,suburb,Glen Waverley,addr
3320092517,country,AU,addr
3320092517,postcode,3150,addr
3320092517,housenumber,1/26,addr
3320348248,source,survey,regular
3320348248,building,yes,regular
3320348248,city,Glen Waverley,addr
3320348248,state,VIC,addr
3320348248,street,Rhodes Drive,addr
3320348248,suburb,Glen Waverley,addr
3320348248,country,AU,addr
3320348248,postcode,3150,addr
3320348248,housenumber,15,addr
3320360543,source,survey,regular
3320360543,building,yes,regular
3320360543,city,Glen Waverley,addr
3320360543,state,VIC,addr
3320360543,street,Tintern Rise,addr
3320360543,suburb,Glen Waverley,addr
3320360543,country,AU,addr
3320360543,postcode,3150,addr
3320360543,housenumber,5,addr
3322994082,source,survey,regular
3322994082,building,yes,regular
3322994082,city,Wantirna South,addr
3322994082,state,VIC,addr
3322994082,street,Cathies Lane,addr
3322994082,suburb,Wantirna South,addr
3322994082,country,AU,addr
3322994082,postcode,3152,addr
3322994082,housenumber,133,addr
3324534421,natural,tree,regular
3325257467,building,yes,regular
3325257467,street,Forest Court,addr
3325257467,suburb,Ringwood,addr
3325257467,housenumber,2,addr
3326588030,building,yes,regular
3326588030,street,Peel Street,addr
3326588030,suburb,Kew,addr
3326588030,housenumber,156,addr
3326740412,source,survey,regular
3326740412,building,yes,regular
3326740412,city,Wantirna South,addr
3326740412,state,VIC,addr
3326740412,street,Flamingo Drive,addr
3326740412,suburb,Wantirna South,addr
3326740412,country,AU,addr
3326740412,postcode,3152,addr
3326740412,housenumber,14,addr
3326740812,source,survey,regular
3326740812,building,yes,regular
3326740812,city,Wantirna South,addr
3326740812,state,VIC,addr
3326740812,street,Merryn Grove,addr
3326740812,suburb,Wantirna South,addr
3326740812,country,AU,addr
3326740812,postcode,3152,addr
3326740812,housenumber,51,addr
3327702846,natural,tree,regular
3328134636,source,survey,regular
3328134636,building,yes,regular
3328134636,city,Wantirna South,addr
3328134636,state,VIC,addr
3328134636,street,Renou Road,addr
3328134636,suburb,Wantirna South,addr
3328134636,country,AU,addr
3328134636,postcode,3152,addr
3328134636,housenumber,20,addr
3329610613,source,survey,regular
3329610613,building,yes,regular
3329610613,city,Glen Waverley,addr
3329610613,state,VIC,addr
3329610613,street,Madigan Drive,addr
3329610613,suburb,Glen Waverley,addr
3329610613,country,AU,addr
3329610613,postcode,3150,addr
3329610613,housenumber,12,addr
3329610814,source,survey,regular
3329610814,building,yes,regular
3329610814,city,Wantirna South,addr
3329610814,state,VIC,addr
3329610814,street,Matilda Avenue,addr
3329610814,suburb,Wantirna South,addr
3329610814,country,AU,addr
3329610814,postcode,3152,addr
3329610814,housenumber,37,addr
3331249026,source,survey,regular
3331249026,building,yes,regular
3331249026,city,Wantirna South,addr
3331249026,street,Wakley Crescent,addr
3331249026,suburb,Wantirna South,addr
3331249026,postcode,3152,addr
3331249026,housenumber,48,addr
3331633719,source,survey,regular
3331633719,building,yes,regular
3331633719,city,Glen Waverley,addr
3331633719,state,VIC,addr
3331633719,street,Hanwell Court,addr
3331633719,suburb,Glen Waverley,addr
3331633719,country,AU,addr
3331633719,postcode,3150,addr
3331633719,housenumber,12,addr
3331633819,source,survey,regular
3331633819,building,yes,regular
3331633819,city,Glen Waverley,addr
3331633819,state,VIC,addr
3331633819,street,Remington Drive,addr
3331633819,suburb,Glen Waverley,addr
3331633819,country,AU,addr
3331633819,postcode,3150,addr
3331633819,housenumber,26,addr
3331633919,source,survey,regular
3331633919,building,yes,regular
3331633919,city,Glen Waverley,addr
3331633919,state,VIC,addr
3331633919,street,Remington Drive,addr
3331633919,suburb,Glen Waverley,addr
3331633919,country,AU,addr
3331633919,postcode,3150,addr
3331633919,housenumber,52,addr
3333721612,source,survey,regular
3333721612,building,yes,regular
3333721612,city,Glen Waverley,addr
3333721612,state,VIC,addr
3333721612,street,Stirling Crescent,addr
3333721612,suburb,Glen Waverley,addr
3333721612,country,AU,addr
3333721612,postcode,3150,addr
3333721612,housenumber,14,addr
3333722212,source,survey,regular
3333722212,building,yes,regular
3333722212,city,Glen Waverley,addr
3333722212,state,VIC,addr
3333722212,street,Waverley Road,addr
3333722212,suburb,Glen Waverley,addr
3333722212,country,AU,addr
3333722212,postcode,3150,addr
3333722212,housenumber,751,addr
3337214326,source,survey,regular
3337214326,building,yes,regular
3337214326,city,Glen Waverley,addr
3337214326,street,Monterey Avenue,addr
3337214326,suburb,Glen Waverley,addr
3337214326,country,AU,addr
3337214326,postcode,3150,addr
3337214326,housenumber,16,addr
3339645138,source,survey,regular
3339645138,building,yes,regular
3339645138,city,Glen Waverley,addr
3339645138,state,Victoria,addr
3339645138,street,Garrisson Drive,addr
3339645138,suburb,Glen Waverley,addr
3339645138,country,AU,addr
3339645138,postcode,3150,addr
3339645138,housenumber,1/9,addr
3339645838,building,yes,regular
3339645838,city,Glen Waverley,addr
3339645838,state,Victoria,addr
3339645838,street,Hinkler Road,addr
3339645838,suburb,Glen Waverley,addr
3339645838,country,AU,addr
3339645838,postcode,3150,addr
3339645838,housenumber,48,addr
3340704724,power,pole,regular
3343150331,highway,traffic_signals,regular
3344842084,highway,traffic_signals,regular
3344909749,highway,traffic_signals,regular
3345129377,highway,traffic_signals,regular
3345636729,highway,traffic_signals,regular
3347053238,source,survey,regular
3347053238,building,yes,regular
3347053238,city,Wantirna South,addr
3347053238,state,VIC,addr
3347053238,street,Alana Court,addr
3347053238,suburb,Wantirna South,addr
3347053238,country,AU,addr
3347053238,postcode,3152,addr
3347053238,housenumber,26,addr
3347127693,highway,traffic_signals,regular
3347218587,source,survey,regular
3347218587,building,yes,regular
3347218587,city,Wantirna South,addr
3347218587,state,VIC,addr
3347218587,street,Dayan Drive,addr
3347218587,suburb,Wantirna South,addr
3347218587,country,AU,addr
3347218587,postcode,3152,addr
3347218587,housenumber,4,addr
3347239031,source,survey,regular
3347239031,building,yes,regular
3347239031,city,Wantirna South,addr
3347239031,state,VIC,addr
3347239031,street,Drury Court,addr
3347239031,suburb,Wantirna South,addr
3347239031,country,AU,addr
3347239031,postcode,3152,addr
3347239031,housenumber,4,addr
3347262862,source,survey,regular
3347262862,building,yes,regular
3347262862,city,Glen Waverley,addr
3347262862,state,VIC,addr
3347262862,street,Glen Tower Drive,addr
3347262862,suburb,Glen Waverley,addr
3347262862,country,AU,addr
3347262862,postcode,3150,addr
3347262862,housenumber,44,addr
3348760034,source,survey,regular
3348760034,building,yes,regular
3348760034,city,Glen Waverley,addr
3348760034,state,VIC,addr
3348760034,street,Shepherd Road,addr
3348760034,suburb,Glen Waverley,addr
3348760034,country,AU,addr
3348760034,postcode,3150,addr
3348760034,housenumber,52,addr
3350774467,highway,traffic_signals,regular
3351266442,highway,crossing,regular
3351693519,street,Prospect Hill Drive,addr
3351693519,housenumber,37,addr
3353504545,building,yes,regular
3353504545,city,Wantirna South,addr
3353504545,state,VIC,addr
3353504545,street,Dunns Court,addr
3353504545,suburb,Glen Waverley,addr
3353504545,country,AU,addr
3353504545,postcode,3152,addr
3353504545,housenumber,1,addr
3353504845,source,survey,regular
3353504845,building,yes,regular
3353504845,city,Wantirna South,addr
3353504845,state,VIC,addr
3353504845,street,Jonathon Court,addr
3353504845,suburb,Wantirna South,addr
3353504845,country,AU,addr
3353504845,postcode,3152,addr
3353504845,housenumber,7,addr
3355140916,source,survey,regular
